customer_id,plan_type,package_start_date,last_payment_date,monthly_bill,data_usage_gb,avg_call_minutes,complaints,tenure_months
100459,Prepaid,9/25/2022,8/18/2023,2378.082871,24.46060365,1813.569104,2,27
100460,Postpaid,11/8/2022,8/29/2023,5167.004876,16.48264763,1214.076241,0,26
100461,Prepaid,11/28/2020,4/9/2021,2426.19398,3.886251469,1873.70782,0,49
100462,Prepaid,2/5/2019,8/31/2019,1021.564087,8.022157965,1440.87048,2,71
100463,Prepaid,2/2/2021,7/21/2021,2779.613766,44.59608398,1792.241896,0,47
100464,Prepaid,4/24/2021,2/20/2022,5659.188527,9.245268867,896.5112537,0,44
100465,Postpaid,10/3/2022,7/17/2023,1755.862059,60.86648482,1280.648233,3,27
100466,Prepaid,6/21/2021,7/15/2022,2956.136357,41.58491209,393.6505963,0,43
100467,Prepaid,1/5/2020,8/17/2020,6392.033098,57.48864215,957.7389488,3,60
100468,Postpaid,11/14/2022,3/16/2023,1742.488125,46.43717648,211.7873457,2,25
100469,Prepaid,5/24/2019,9/14/2019,1340.909573,52.44628881,409.6452001,1,68
100470,Prepaid,4/27/2019,4/27/2020,5845.621975,62.79654893,1870.308701,3,69
100471,Postpaid,8/25/2021,2/16/2022,4223.384498,30.92738837,965.0027554,1,40
100472,Postpaid,2/10/2019,9/30/2019,5325.770933,153.395662,1579.614747,2,71
100473,Postpaid,6/25/2020,10/23/2020,4873.217506,37.43213081,393.1725596,2,55
100474,Prepaid,5/20/2021,12/10/2021,1657.565964,79.89629182,1159.103204,5,44
100475,Postpaid,11/2/2020,11/12/2020,4326.240082,162.2413129,511.3193883,0,50
100476,Postpaid,9/7/2020,10/25/2020,1610.069014,26.31699485,189.0278933,1,52
100477,Prepaid,1/25/2022,6/8/2022,2993.974712,178.2128639,986.0656331,2,35
100478,Prepaid,6/21/2021,7/15/2022,2953.205961,49.89861541,344.0748294,2,43
100479,Prepaid,6/21/2019,5/21/2020,5259.920628,17.01197162,592.8002167,2,67
100480,Prepaid,11/4/2021,11/23/2022,6184.872929,140.3749448,1481.102315,1,38
100481,Postpaid,1/29/2023,5/25/2023,6266.844063,104.0174422,276.8850262,0,23
100482,Prepaid,4/7/2021,2/12/2022,3413.595603,66.06346569,1350.75221,0,45
100483,Prepaid,1/31/2020,3/22/2020,6034.732576,129.3248651,2022.891482,0,59
100484,Prepaid,10/5/2021,4/24/2022,3427.258493,87.01763378,1226.530897,0,39
100485,Prepaid,11/30/2019,9/5/2020,5861.408875,126.583371,1248.684187,4,61
100486,Prepaid,2/26/2022,4/27/2022,4200.029357,23.02924666,753.0915557,1,34
100487,Prepaid,3/6/2022,8/3/2022,3843.863567,43.83068213,1150.043733,2,34
100488,Prepaid,10/27/2020,6/16/2021,6228.394238,94.2367616,329.2189567,0,50
100489,Postpaid,11/15/2020,9/15/2021,1898.917976,171.1960638,1945.248742,1,50
100490,Postpaid,4/12/2022,1/20/2023,6084.541665,126.303942,791.7648442,0,33
100491,Prepaid,1/11/2019,6/7/2019,1273.426659,74.11883943,452.1048339,2,72
100492,Prepaid,8/26/2020,8/23/2021,5927.489203,52.83722398,1126.549211,2,52
100493,Postpaid,1/1/2021,3/24/2021,2916.765696,21.09828325,1603.119183,2,48
100494,Postpaid,7/17/2019,1/29/2020,2859.501349,41.78712052,1233.216812,1,66
100495,Postpaid,5/25/2021,11/3/2021,6046.002173,119.6426286,912.9743426,0,43
100496,Prepaid,12/9/2020,7/14/2021,2686.387484,21.67006079,875.4721146,2,49
100497,Prepaid,1/31/2020,3/9/2020,3222.737181,41.81000599,1933.599065,2,59
100498,Prepaid,8/13/2019,5/30/2020,2592.167326,99.8640894,2353.646638,0,65
100499,Prepaid,5/23/2019,3/25/2020,2544.28964,14.17112399,817.92169,2,68
100500,Prepaid,7/20/2022,7/16/2023,4297.665863,78.15520351,205.5672265,5,29
100501,Postpaid,3/28/2020,2/23/2021,2406.577962,65.26214961,252.4984598,1,58
100502,Prepaid,4/17/2019,8/23/2019,2531.061741,3.648756722,110.6669072,2,69
100503,Postpaid,11/29/2022,10/20/2023,4641.376042,39.73921132,481.1959392,1,25
100504,Prepaid,1/25/2023,1/22/2024,2093.111655,12.47193582,224.9209855,1,23
100505,Prepaid,7/10/2020,7/28/2020,2740.941902,139.7965267,601.5946672,3,54
100506,Prepaid,3/16/2021,11/14/2021,1269.689152,29.39611106,607.3923437,2,46
100507,Postpaid,1/6/2022,8/10/2022,4776.839928,85.01581839,2076.376577,3,36
100508,Postpaid,4/12/2022,1/20/2023,3540.776984,134.889201,1184.663464,1,33
100509,Postpaid,8/30/2022,3/9/2023,3439.990154,48.06890217,917.8478679,4,28
100510,Prepaid,10/10/2021,11/10/2022,5336.906194,156.3111786,804.9736796,0,39
100511,Postpaid,3/26/2021,4/3/2022,913.7835924,26.77034942,1996.561867,1,45
100512,Postpaid,8/5/2022,5/3/2023,3100.221517,69.64567237,1523.024547,1,29
100513,Postpaid,2/7/2021,11/12/2021,2573.552591,128.0688703,978.5604859,2,47
100514,Postpaid,6/2/2022,7/27/2022,3884.402799,52.81287653,2385.151982,2,31
100515,Prepaid,3/10/2019,3/30/2019,3632.923678,27.01954429,1720.350831,1,70
100516,Postpaid,3/10/2021,8/25/2021,1463.485374,24.64118023,1027.283665,0,46
100517,Prepaid,1/5/2020,8/17/2020,6270.214278,64.93811625,963.4590449,3,60
100518,Prepaid,10/29/2022,7/31/2023,1169.026899,84.74500411,515.5977859,1,26
100519,Prepaid,1/14/2022,5/18/2022,4745.94061,51.78480458,1767.477711,1,36
100520,Prepaid,10/13/2021,11/6/2022,5133.163113,7.891761734,1275.583828,0,39
100521,Postpaid,11/1/2021,3/6/2022,7730.109603,137.4000652,933.8939337,1,38
100522,Prepaid,9/2/2021,2/8/2022,4549.291106,29.23429973,190.0337831,1,40
100523,Prepaid,4/5/2019,8/11/2019,3151.097178,46.31636142,942.891421,0,69
100524,Prepaid,3/6/2021,12/21/2021,2727.245812,8.850293738,1783.166566,4,46
100525,Prepaid,3/1/2022,1/20/2023,3440.33677,61.50483911,1346.711516,1,34
100526,Prepaid,4/3/2021,2/20/2022,2626.042351,8.269433897,309.9777607,0,45
100527,Prepaid,11/3/2022,4/7/2023,4322.732787,40.70669924,1017.202564,2,26
100528,Prepaid,5/10/2021,6/12/2022,4916.386055,71.48128016,1565.689488,1,44
100529,Postpaid,3/1/2021,6/16/2021,5855.594602,152.305013,1741.568497,1,46
100530,Postpaid,5/2/2021,1/3/2022,1174.74258,21.84183579,1351.702866,3,44
100531,Prepaid,11/29/2022,10/9/2023,7189.415606,77.07872171,1137.269741,2,25
100532,Prepaid,12/29/2022,4/19/2023,3313.629677,166.8253812,1731.666318,1,24
100533,Prepaid,9/3/2019,3/23/2020,2235.337794,110.9181401,96.21377032,1,64
100534,Prepaid,4/21/2020,8/16/2020,4098.894773,179.495047,833.6284092,4,57
100535,Postpaid,12/10/2020,11/25/2021,3323.795247,33.93527131,1639.214213,2,49
100536,Prepaid,1/28/2022,5/9/2022,5515.319849,62.49561692,711.9440845,0,35
100537,Postpaid,2/5/2021,8/19/2021,6384.617513,115.3401443,261.8923064,0,47
100538,Postpaid,4/18/2020,8/31/2020,2652.779097,37.35622018,2095.981496,0,57
100539,Postpaid,12/31/2019,2/17/2020,2442.81233,25.84264639,1466.214009,2,60
100540,Postpaid,1/15/2019,6/19/2019,6782.839725,22.22694004,668.9482795,5,72
100541,Prepaid,12/26/2020,10/16/2021,3211.008506,41.82931399,1344.521142,1,48
100542,Prepaid,2/15/2021,7/15/2021,7326.915054,135.0910679,2509.8931,1,47
100543,Prepaid,7/17/2021,8/27/2021,3754.751425,29.86815696,605.9291451,4,42
100544,Prepaid,3/31/2020,3/19/2021,1697.36633,109.7922118,1642.594259,0,57
100545,Prepaid,3/6/2021,12/21/2021,2923.179112,8.682927697,1766.65974,2,46
100546,Prepaid,8/22/2022,12/26/2022,4683.744072,12.46496777,2566.018318,2,28
100547,Postpaid,9/11/2021,6/27/2022,1184.678661,62.62457423,1908.909869,0,40
100548,Prepaid,2/6/2020,12/30/2020,3073.947074,69.20421662,1010.358543,1,59
100549,Postpaid,3/2/2019,1/18/2020,1229.974942,125.8909339,403.3699852,2,71
100550,Prepaid,3/17/2020,3/3/2021,1238.764894,32.28421208,214.1882183,2,58
100551,Prepaid,5/26/2019,8/30/2019,4025.183578,116.5123622,941.5538495,0,68
100552,Prepaid,2/28/2022,9/2/2022,6919.111258,43.51171127,1717.66762,0,34
100553,Postpaid,12/29/2019,11/25/2020,1491.98128,194.704879,386.3747562,0,61
100554,Postpaid,12/9/2022,2/2/2023,4750.618865,117.9433293,58.09000699,0,25
100555,Prepaid,4/27/2022,12/18/2022,7504.431248,134.4438662,1751.230638,2,32
100556,Prepaid,4/21/2019,7/15/2019,5424.182943,140.2908768,675.8507534,1,69
100557,Prepaid,5/20/2019,9/23/2019,4323.559221,138.8629566,1182.136106,0,68
100558,Postpaid,1/9/2021,2/28/2021,5284.225303,32.70592309,1400.322767,1,48
100559,Prepaid,12/9/2020,5/17/2021,2521.922953,79.96309744,1161.992823,2,49
100560,Postpaid,3/15/2022,1/21/2023,5971.21949,51.94174188,960.6109175,1,34
100561,Prepaid,6/30/2019,4/8/2020,5693.657945,94.03108906,1260.417178,4,67
100562,Prepaid,2/2/2023,1/5/2024,1150.051547,95.53357416,1062.040796,0,23
100563,Prepaid,1/23/2021,12/17/2021,4310.942799,29.83905574,602.4192233,1,47
100564,Prepaid,7/19/2020,4/20/2021,3770.793479,24.45547915,435.8492462,1,54
100565,Prepaid,12/24/2020,3/28/2021,1965.147857,95.19708158,538.0460741,0,48
100566,Postpaid,11/20/2019,1/17/2020,4077.839765,48.44125404,870.265217,0,62
100567,Prepaid,10/21/2021,5/27/2022,4030.329123,45.29594571,1373.547054,1,38
100568,Prepaid,6/29/2022,12/17/2022,6619.489739,100.7269099,867.209497,1,30
100569,Prepaid,7/22/2019,9/15/2019,1007.216432,14.04055083,1340.297484,2,66
100570,Postpaid,2/4/2019,9/25/2019,3237.004876,107.9112938,1125.843951,0,71
100571,Postpaid,6/23/2020,3/21/2021,4817.73531,31.95232319,1398.797595,0,55
100572,Prepaid,5/6/2019,2/26/2020,2587.938698,57.73950083,677.0159422,0,68
100573,Prepaid,8/15/2021,1/27/2022,7054.278449,4.4427474,1831.186604,0,41
100574,Postpaid,5/9/2022,4/11/2023,4346.152355,81.93980042,665.6052715,0,32
100575,Prepaid,12/23/2019,5/27/2020,5669.684094,88.88961834,118.7950537,0,61
100576,Prepaid,3/22/2021,1/15/2022,1725.827791,39.55069451,1722.735366,1,46
100577,Prepaid,8/6/2019,8/23/2020,5769.193705,131.2271485,907.0371693,0,65
100578,Postpaid,4/18/2020,8/31/2020,3902.698392,47.88929691,2103.849313,0,57
100579,Postpaid,9/25/2020,11/2/2020,2671.12146,152.5496456,1486.97931,2,51
100580,Postpaid,6/23/2020,3/21/2021,5518.579047,49.21105461,2742.576108,2,55
100581,Prepaid,3/25/2020,4/26/2021,3039.032629,156.9165534,935.7961544,1,58
100582,Prepaid,9/30/2020,6/8/2021,2106.386532,37.32062232,876.6795891,3,51
100583,Postpaid,8/2/2019,8/31/2019,6059.580232,113.848635,791.034237,1,65
100584,Prepaid,1/28/2021,2/18/2022,3473.499777,70.44079183,1307.220288,0,47
100585,Postpaid,10/28/2020,7/28/2021,1136.36217,42.75432727,810.2165417,2,50
100586,Postpaid,7/4/2020,1/30/2021,3912.468139,40.07009996,673.3651829,0,54
100587,Prepaid,10/28/2022,11/8/2022,3619.551412,24.47740488,241.5931529,0,26
100588,Prepaid,4/10/2021,8/17/2021,2845.252127,58.63628293,1327.184835,1,45
100589,Prepaid,5/23/2022,12/20/2022,3029.298384,93.94087577,119.6060376,3,31
100590,Postpaid,2/5/2021,8/19/2021,5184.836244,129.2283663,172.6745654,2,47
100591,Prepaid,2/20/2019,12/31/2019,808.7965881,57.15861624,1771.943961,0,71
100592,Prepaid,6/18/2021,5/25/2022,1296.594663,139.8603024,1479.0851,1,43
100593,Prepaid,12/4/2022,11/8/2023,1179.367176,121.1984093,635.6746387,0,25
100594,Postpaid,7/8/2022,3/16/2023,1254.82804,100.4424782,287.0021616,2,30
100595,Postpaid,5/18/2020,7/31/2020,5285.100348,19.0579951,306.2611907,2,56
100596,Prepaid,7/23/2020,7/26/2021,1690.674545,10.06723312,534.5630059,1,54
100597,Prepaid,3/30/2019,12/27/2019,5936.198091,120.7912532,492.6213269,2,70
100598,Prepaid,1/28/2020,2/26/2020,4561.243795,71.27412472,528.47654,0,60
100599,Postpaid,9/4/2019,3/12/2020,4606.655565,114.1267155,2021.084599,1,64
100600,Postpaid,10/3/2022,7/17/2023,1487.056979,43.23469263,1185.067774,2,27
100601,Prepaid,2/3/2022,10/1/2022,1964.555677,49.70851828,1164.585004,0,35
100602,Postpaid,4/2/2019,5/13/2019,1364.021045,78.89550794,195.6368955,1,70
100603,Postpaid,5/15/2022,2/16/2023,2334.695775,124.7195172,1222.640077,2,32
100604,Postpaid,1/6/2022,8/10/2022,7186.346532,95.09875459,1791.236378,3,36
100605,Postpaid,2/27/2019,12/22/2019,1909.079185,148.5920204,1831.296761,0,71
100606,Prepaid,1/15/2019,9/30/2019,1548.32426,7.377820469,734.3354561,3,72
100607,Prepaid,1/25/2022,6/8/2022,1902.675707,134.7551878,924.9824277,1,35
100608,Postpaid,2/7/2021,11/12/2021,2794.811189,145.2052643,728.029963,3,47
100609,Prepaid,2/1/2022,11/30/2022,3716.640976,65.45460454,1597.009905,0,35
100610,Prepaid,4/15/2020,12/6/2020,6690.744637,73.6274851,1382.789799,2,57
100611,Postpaid,9/15/2020,9/30/2021,3161.971196,70.87026384,764.9213347,0,52
100612,Postpaid,9/15/2019,4/2/2020,1121.201651,18.46133861,974.5896222,1,64
100613,Prepaid,5/10/2021,6/12/2022,4388.670246,50.29077977,1815.96225,0,44
100614,Prepaid,10/28/2022,11/8/2022,3014.973243,31.22225439,612.0298669,0,26
100615,Postpaid,5/25/2022,7/28/2022,4040.998994,67.39751063,953.446636,2,31
100616,Postpaid,1/10/2019,3/3/2019,1532.573599,18.80116852,476.3804341,2,72
100617,Prepaid,4/2/2021,9/17/2021,3381.175178,9.502505046,1694.247313,2,45
100618,Prepaid,1/22/2020,4/12/2020,6262.006813,82.05266959,180.8664319,0,60
100619,Postpaid,11/1/2021,3/6/2022,5499.092878,135.2246272,905.38094,1,38
100620,Prepaid,7/21/2019,4/19/2020,6044.983074,90.55266716,271.3751062,0,66
100621,Prepaid,8/6/2019,8/23/2020,6813.979819,93.10359991,780.0655778,0,65
100622,Prepaid,8/1/2020,9/26/2020,1579.241446,72.91671169,1640.611906,0,53
100623,Prepaid,6/2/2022,3/1/2023,967.7731313,6.890376949,478.7997916,1,31
100624,Prepaid,2/24/2022,11/27/2022,5851.71148,21.27011371,148.771657,2,34
100625,Prepaid,1/31/2022,8/10/2022,2253.030993,85.89160347,251.4246732,0,35
100626,Prepaid,6/16/2019,8/27/2019,2138.055889,109.3408655,178.9777448,1,67
100627,Prepaid,7/17/2021,8/27/2021,2170.222911,20.6250774,969.5537309,4,42
100628,Prepaid,2/22/2021,9/13/2021,2790.968445,9.110014796,1407.951046,3,46
100629,Prepaid,4/30/2019,2/2/2020,886.536543,133.3118714,905.5029932,0,69
100630,Prepaid,5/3/2022,9/22/2022,2926.247477,48.30933549,1963.505457,0,32
100631,Postpaid,10/5/2021,8/28/2022,4686.395509,9.452100433,1344.010078,2,39
100632,Prepaid,4/19/2020,4/7/2021,3493.603638,58.01284216,140.7468915,0,57
100633,Postpaid,5/28/2021,12/1/2021,627.4784972,91.99939121,467.5538102,2,43
100634,Prepaid,11/12/2021,9/29/2022,6170.808066,21.69895766,691.0794195,0,38
100635,Postpaid,7/17/2020,7/3/2021,4309.113724,37.09105581,593.8674225,0,54
100636,Prepaid,10/1/2022,6/6/2023,4730.019445,24.12450993,307.197071,0,27
100637,Postpaid,6/13/2021,8/25/2021,1909.12331,148.2487584,367.2552869,1,43
100638,Prepaid,10/5/2022,6/12/2023,2107.97262,96.71803014,2239.281666,2,27
100639,Prepaid,1/14/2020,5/22/2020,4643.209084,110.2843598,828.117179,1,60
100640,Postpaid,5/25/2022,7/28/2022,4469.330804,75.18500068,1065.012874,1,31
100641,Postpaid,10/13/2021,11/30/2021,3961.239601,27.61996209,805.9865655,2,39
100642,Postpaid,12/25/2020,5/19/2021,1213.327912,151.4258292,1054.560739,0,48
100643,Prepaid,9/8/2021,7/9/2022,3300.634839,61.46724257,731.5624657,1,40
100644,Prepaid,11/28/2021,10/8/2022,1285.575316,97.03281338,1996.803476,0,37
100645,Prepaid,10/4/2019,3/30/2020,1151.979182,148.5486085,1442.065198,0,63
100646,Postpaid,12/24/2021,1/14/2022,4428.65966,66.50390322,1078.494091,0,36
100647,Postpaid,5/26/2020,5/14/2021,2346.280934,57.60973951,1207.121497,0,56
100648,Prepaid,10/19/2020,7/12/2021,3617.919148,46.39295177,989.6607149,1,51
100649,Postpaid,6/26/2019,5/1/2020,5298.742722,103.5912053,924.7713978,1,67
100650,Postpaid,7/4/2022,12/21/2022,6338.381699,35.5902713,1242.372242,0,30
100651,Prepaid,2/3/2022,10/1/2022,2378.715236,55.8857072,567.9805854,1,35
100652,Prepaid,5/22/2021,2/25/2022,2873.236111,13.56020451,377.5820669,1,44
100653,Postpaid,10/18/2021,5/9/2022,3224.630198,125.4306713,2171.556891,0,39
100654,Prepaid,5/26/2021,9/11/2021,2856.595413,88.51140365,512.4049023,0,43
100655,Prepaid,11/30/2021,11/2/2022,4222.00658,6.821488507,57.71622702,3,37
100656,Prepaid,5/26/2019,8/30/2019,5272.398228,109.8208619,754.4902392,1,68
100657,Postpaid,8/16/2021,3/17/2022,932.1819219,50.68994033,1104.502185,3,41
100658,Postpaid,10/3/2022,10/11/2023,3144.170254,56.25442808,788.0976895,2,27
100659,Postpaid,8/5/2019,6/30/2020,4867.790833,59.18576494,2199.448942,1,65
100660,Prepaid,2/20/2019,12/31/2019,769.1286197,87.49921768,970.2515756,0,71
100661,Prepaid,7/3/2019,7/25/2020,2152.816719,52.71826287,864.1173942,1,66
100662,Prepaid,5/26/2021,9/11/2021,2407.336973,112.1199345,561.3595882,0,43
100663,Prepaid,2/3/2022,7/22/2022,6293.90075,45.8017944,1290.600178,2,35
100664,Prepaid,2/7/2020,3/23/2020,2041.337826,9.021430546,720.4964949,0,59
100665,Postpaid,6/20/2022,7/4/2023,919.1182528,21.7248889,1491.108871,2,30
100666,Prepaid,11/11/2019,2/18/2020,3204.264366,49.63533677,1119.628019,0,62
100667,Prepaid,7/13/2019,6/2/2020,3702.501789,52.38924067,190.4918956,0,66
100668,Prepaid,4/28/2021,6/22/2021,3742.616094,87.69841541,1491.969489,1,44
100669,Prepaid,10/25/2021,8/27/2022,1826.614964,55.23225655,662.8586437,2,38
100670,Postpaid,7/15/2019,7/5/2020,1321.46196,74.42126267,2353.778785,0,66
100671,Postpaid,12/30/2020,5/20/2021,4719.776115,62.93649043,2094.835211,0,48
100672,Postpaid,11/14/2020,12/29/2020,4191.711665,106.4448299,672.5377092,5,50
100673,Prepaid,1/1/2019,12/8/2019,4451.083461,34.05915849,1415.712085,2,73
100674,Postpaid,12/12/2019,12/22/2020,6265.047988,19.03199388,1003.630442,1,61
100675,Prepaid,10/4/2020,11/2/2021,6267.126364,13.47653233,1425.781935,1,51
100676,Postpaid,7/30/2022,3/11/2023,1260.548246,14.07521663,2308.36169,2,29
100677,Prepaid,2/9/2021,3/27/2021,6107.091965,161.778451,817.6821636,2,47
100678,Prepaid,11/11/2019,2/18/2020,4082.021351,46.30880715,1155.283794,0,62
100679,Prepaid,2/14/2021,3/14/2021,6109.115558,40.81473611,568.7413874,3,47
100680,Postpaid,8/27/2021,9/22/2021,5965.536403,130.2827427,130.4522649,2,40
100681,Postpaid,1/23/2020,1/26/2021,2071.824154,17.20954339,1062.781555,1,60
100682,Prepaid,7/15/2022,6/2/2023,921.3567655,27.68349768,966.350224,0,30
100683,Prepaid,7/18/2021,4/16/2022,2678.983239,121.8324385,879.1859671,2,42
100684,Prepaid,8/15/2021,10/12/2021,3529.665665,3.534676634,384.9362116,1,41
100685,Prepaid,2/4/2023,5/16/2023,2800.2374,35.5500433,1219.075127,2,23
100686,Prepaid,10/12/2021,10/18/2022,2328.411979,37.11735593,995.646079,1,39
100687,Postpaid,9/10/2021,8/3/2022,1156.584035,35.25604781,1799.584503,2,40
100688,Postpaid,5/28/2021,12/1/2021,927.1491262,122.2340777,464.8708234,1,43
100689,Postpaid,12/12/2019,12/22/2020,4994.913409,27.60980887,1110.013929,0,61
100690,Prepaid,1/27/2022,9/20/2022,1763.650517,40.23256537,1379.987012,3,35
100691,Postpaid,12/12/2019,12/22/2020,5764.220836,28.08409991,1100.765474,1,61
100692,Postpaid,3/26/2021,4/21/2021,5609.818684,112.9028312,180.5394259,2,45
100693,Prepaid,10/14/2020,4/7/2021,1629.080319,49.89898411,1949.527915,4,51
100694,Prepaid,12/20/2020,2/22/2021,2109.109853,14.73769058,96.29085309,1,49
100695,Prepaid,3/31/2020,3/19/2021,2812.847433,97.61171573,2207.862577,0,57
100696,Postpaid,6/16/2021,1/22/2022,2535.497289,28.96007131,819.70828,4,43
100697,Postpaid,4/12/2022,1/20/2023,5467.433014,143.1832306,1075.43202,2,33
100698,Prepaid,9/27/2019,6/1/2020,2190.14804,153.2927949,69.35320237,1,64
100699,Prepaid,12/4/2022,11/8/2023,1570.397807,155.9086836,661.2396714,0,25
100700,Postpaid,11/14/2021,2/6/2022,3139.381144,2.668481758,182.6590401,1,38
100701,Postpaid,10/24/2022,11/3/2023,2372.513348,176.4838937,1287.908956,3,26
100702,Prepaid,2/1/2020,1/31/2021,1838.52932,109.9007404,1334.325089,3,59
100703,Prepaid,8/22/2022,4/28/2023,1670.550212,54.02036948,1028.339924,0,28
100704,Prepaid,12/5/2019,1/10/2020,5634.6234,20.9896459,1044.694869,0,61
100705,Prepaid,10/7/2019,3/28/2020,1859.795985,65.58155178,1598.055524,1,63
100706,Prepaid,11/20/2020,1/13/2021,5575.915997,27.90300487,1325.406705,1,50
100707,Postpaid,5/28/2022,11/14/2022,3801.673825,76.13038662,364.8271179,4,31
100708,Prepaid,9/5/2022,9/30/2023,5016.421549,93.54037939,101.7552107,2,28
100709,Postpaid,8/27/2021,9/22/2021,7248.094287,82.86655908,378.9608785,2,40
100710,Prepaid,6/2/2022,3/1/2023,1276.204911,10.60797052,571.4763873,2,31
100711,Prepaid,7/28/2020,4/4/2021,4219.152043,28.24152079,1343.410956,3,53
100712,Prepaid,1/13/2022,4/25/2022,1431.839221,135.5198486,1043.545773,1,36
100713,Prepaid,2/7/2020,3/23/2020,1985.646716,12.90312419,497.4445816,0,59
100714,Prepaid,2/28/2022,9/2/2022,5830.71735,22.92299349,1770.672386,1,34
100715,Postpaid,2/16/2019,8/19/2019,6007.518152,78.45624652,965.057235,4,71
100716,Prepaid,10/3/2020,4/3/2021,1517.772908,37.16237704,1795.048969,2,51
100717,Prepaid,8/31/2020,7/16/2021,2016.497528,89.42331399,304.9216286,0,52
100718,Postpaid,1/5/2019,4/30/2019,4743.6821,66.36261275,1945.480679,0,72
100719,Prepaid,10/28/2022,9/13/2023,3629.075431,177.6414287,1632.135687,1,26
100720,Postpaid,6/4/2020,1/28/2021,2447.304566,56.8296766,771.9540784,2,55
100721,Postpaid,3/16/2019,5/4/2019,2681.657795,35.00480813,572.4797023,4,70
100722,Postpaid,10/8/2020,3/14/2021,3332.921724,151.6784337,1565.26377,2,51
100723,Prepaid,3/28/2020,9/24/2020,5836.583729,38.5681623,1491.771148,2,58
100724,Prepaid,6/16/2021,4/23/2022,5036.78253,102.6480459,763.8940339,0,43
100725,Prepaid,5/2/2020,5/15/2020,5031.271047,21.67776272,1183.032401,1,56
100726,Postpaid,5/2/2019,3/15/2020,4443.865969,30.80666056,2353.83998,2,69
100727,Prepaid,1/20/2021,3/28/2021,2714.664421,110.0542479,1661.227433,3,48
100728,Postpaid,12/24/2019,12/26/2020,1779.08592,87.41119199,1014.651163,2,61
100729,Prepaid,4/1/2021,4/10/2022,2867.928057,130.2525214,964.4147194,1,45
100730,Postpaid,3/5/2021,5/13/2021,3612.299714,94.80568778,901.1332254,0,46
100731,Postpaid,1/14/2019,10/7/2019,4781.455326,62.24255228,968.9585473,3,72
100732,Prepaid,10/3/2022,8/13/2023,884.4448475,29.30471326,135.370081,4,27
100733,Postpaid,8/14/2021,4/29/2022,1056.334431,133.368873,1074.723641,0,41
